IRX5	Digestive tract	+	hg38
ISL1	Digestive tract,Gonad,Liver,Neural,Pluripotent stem cell	+	hg38
ISL2	Digestive tract,Liver	+	hg38
ISX	Liver	+	hg38
JADE3	Kidney	+	hg38
JARID2	Breast,Liver,Pluripotent stem cell	+	hg38
JAZF1	Digestive tract,Pluripotent stem cell	+	hg38
JDP2	-	+	hg38
JMJD1C	Blood	+	hg38
JMJD6	Kidney,Neural,Others,Uterus	+	hg38
JRK	Liver	+	hg38
JUN	Adipocyte,Blood,Breast,Cardiovascular,Digestive tract,Epidermis,Gonad,Kidney,Liver,Lung,Neural,Others,Pluripotent stem cell,Prostate,Uterus	+	hg38
JUNB	Blood,Bone,Breast,Cardiovascular,Digestive tract,Epidermis,Lung,Pancreas,Pluripotent stem cell	+	hg38
JUND	Blood,Bone,Breast,Cardiovascular,Digestive tract,Epidermis,Liver,Lung,Neural,Pluripotent stem cell,Prostate,Uterus	+	hg38
KANSL1	Uterus	+	hg38
KANSL3	Kidney	+	hg38
KAT2A	Blood,Breast,Digestive tract,Neural,Uterus	+	hg38
KAT2B	Breast,Digestive tract,Liver	+	hg38
KAT5	-	+	hg38
KAT6A	Digestive tract,Kidney,Others	+	hg38
KAT6B	Kidney	+	hg38
KAT7	Digestive tract,Gonad,Kidney,Liver,Uterus	+	hg38
KAT8	Kidney,Liver,Lung	+	hg38
KCMF1	Digestive tract	+	hg38
KDM1A	Blood,Breast,Cardiovascular,Digestive tract,Epidermis,Kidney,Liver,Lung,Neural,Pluripotent stem cell,Prostate,Uterus	+	hg38
KDM1B	Others	+	hg38
KDM2A	Liver,Pluripotent stem cell	+	hg38
KDM2B	Blood,Breast,Lung,Pluripotent stem cell	+	hg38
KDM3A	Blood,Liver	+	hg38
KDM3B	Digestive tract,Muscle	+	hg38
KDM4A	Blood,Breast,Pluripotent stem cell	+	hg38
KDM4B	Blood,Breast,Liver	+	hg38
KDM4C	Breast,Digestive tract,Neural,Others	+	hg38
KDM5A	Blood,Breast,Liver,Lung,Pluripotent stem cell	+	hg38
KDM5B	Blood,Breast,Liver,Pluripotent stem cell	+	hg38
KDM5C	Breast,Kidney,Uterus	+	hg38
KDM5D	Prostate	+	hg38
KDM6A	Blood,Breast,Digestive tract,Epidermis,Kidney,Liver,Others,Pluripotent stem cell,Uterus	+	hg38
KDM6B	Blood,Epidermis	+	hg38
KHSRP	-	+	hg38
KLF1	Blood,Kidney	+	hg38
KLF10	Kidney,Liver	+	hg38
KLF11	Adipocyte,Digestive tract,Liver	+	hg38
KLF12	Liver	+	hg38
KLF13	Blood,Digestive tract,Kidney,Liver	+	hg38
KLF14	Kidney	+	hg38
KLF15	Bone,Digestive tract	+	hg38
KLF16	Blood,Kidney,Liver	+	hg38
KLF17	Kidney,Pluripotent stem cell	+	hg38
KLF3	Epidermis	+	hg38
KLF4	Blood,Bone,Breast,Cardiovascular,Epidermis,Lung,Neural,Pancreas,Pluripotent stem cell,Prostate	+	hg38
KLF5	Blood,Digestive tract,Epidermis,Lung,Others,Pancreas,Pluripotent stem cell,Prostate	+	hg38
KLF6	Blood,Digestive tract,Liver,Pancreas	+	hg38
KLF7	Kidney	+	hg38
KLF8	Kidney	+	hg38
KLF9	Breast,Kidney,Liver	+	hg38
KMT2A	Blood,Breast,Epidermis,Kidney,Liver,Lung,Others,Pluripotent stem cell	+	hg38
KMT2B	Blood,Breast,Liver,Others	+	hg38
KMT2C	Breast,Digestive tract,Gonad	+	hg38
KMT2D	Blood,Breast,Digestive tract,Epidermis,Gonad,Kidney,Others,Pluripotent stem cell	+	hg38
L3MBTL2	Blood,Kidney	+	hg38
L3MBTL3	Breast	+	hg38
LARP7	Blood,Breast,Cardiovascular,Digestive tract,Uterus	+	hg38
LBX2	Liver	+	hg38
LCOR	Digestive tract,Liver	+	hg38
LCORL	Digestive tract,Liver	+	hg38
LDB1	Blood,Digestive tract,Liver,Pluripotent stem cell	+	hg38
LDB2	Pluripotent stem cell	+	hg38
LEF1	Blood,Breast,Kidney,Pluripotent stem cell,Uterus	+	hg38
LEO1	Blood,Digestive tract,Kidney,Pluripotent stem cell,Prostate	+	hg38
LHX2	Neural,Pluripotent stem cell	+	hg38
LHX4	Digestive tract	+	hg38
LHX5	Digestive tract	+	hg38
LHX6	Digestive tract	+	hg38
LIG4	Uterus	+	hg38
LIN28B	Neural	+	hg38
LIN54	Liver	+	hg38
LIN9	Breast,Prostate,Uterus	+	hg38
LMNA	Adipocyte,Blood,Cardiovascular,Epidermis,Liver,Others,Pluripotent stem cell,Prostate,Uterus	+	hg38
LMNB1	Adipocyte,Breast,Epidermis,Liver,Lung,Pluripotent stem cell,Prostate,Uterus	+	hg38
LMO1	Neural	+	hg38
LMO2	Blood,Pluripotent stem cell	+	hg38
LMO3	Blood	+	hg38
LMTK3	Breast	+	hg38
LRIF1	Neural	+	hg38
LRRFIP1	Liver	+	hg38
LRWD1	Uterus	+	hg38
LYL1	Blood	+	hg38
MAF	Blood,Breast,Epidermis	+	hg38
MAF1	Liver	+	hg38
MAFB	Blood,Breast,Digestive tract,Epidermis	+	hg38
MAFF	Blood,Digestive tract,Liver,Uterus	+	hg38
MAFG	Blood,Breast,Digestive tract,Liver	+	hg38
MAFK	Blood,Breast,Digestive tract,Liver,Lung,Placenta,Pluripotent stem cell,Uterus	+	hg38
MAML1	Others	+	hg38
MAML3	Neural	+	hg38
MAP1LC3B	Lung	+	hg38
MAP2K1	Uterus	+	hg38
MAPK1	Muscle,Prostate,Uterus	+	hg38
MAPK14	-	+	hg38
MATR3	Liver	+	hg38
MAU2	Breast,Neural,Others	+	hg38
MAX	Blood,Breast,Cardiovascular,Digestive tract,Epidermis,Liver,Lung,Neural,Pluripotent stem cell,Prostate,Uterus	+	hg38
MAZ	Adipocyte,Blood,Breast,Kidney,Liver,Lung,Uterus	+	hg38
MBD1	Digestive tract,Liver	+	hg38
MBD2	Blood,Breast,Digestive tract,Liver	+	hg38
MBD3	Breast,Kidney,Liver,Lung,Uterus	+	hg38
MBD3L2	Kidney	+	hg38
MBD4	Digestive tract,Liver	+	hg38
MBD5	Kidney	+	hg38
MBD6	Kidney,Lung	+	hg38
MBNL3	Liver	+	hg38
MCM2	Digestive tract,Uterus	+	hg38
MCM3	Neural	+	hg38
MCM5	Bone	+	hg38
MCM7	Others	+	hg38
MCRS1	Liver	+	hg38
MDM2	Bone,Digestive tract,Epidermis,Lung	+	hg38
MDN1	Kidney,Uterus	+	hg38
MEAF6	Blood,Digestive tract,Kidney	+	hg38
MECOM	Blood,Gonad	+	hg38
MECP2	Breast,Digestive tract,Kidney,Lung,Neural,Pluripotent stem cell	+	hg38
MED1	Adipocyte,Blood,Breast,Cardiovascular,Digestive tract,Epidermis,Kidney,Liver,Lung,Muscle,Neural,Others,Pluripotent stem cell,Prostate	+	hg38
MED12	Blood,Breast,Digestive tract,Pancreas,Prostate,Uterus	+	hg38
MED13	Liver	+	hg38
MED16	Digestive tract	+	hg38
MED21	Digestive tract	+	hg38
MED22	Digestive tract	+	hg38
MED25	Prostate	+	hg38
MED26	Blood,Bone,Breast,Digestive tract,Kidney	+	hg38
MED30	Digestive tract	+	hg38
MED31	Prostate	+	hg38
MED4	Digestive tract	+	hg38
MED6	Digestive tract	+	hg38
MED7	Digestive tract	+	hg38
MED8	Digestive tract	+	hg38
MED9	Digestive tract	+	hg38
MEF2A	Blood,Liver,Neural	+	hg38
MEF2B	Blood,Kidney	+	hg38
MEF2C	Blood,Cardiovascular,Neural,Pluripotent stem cell	+	hg38
MEF2D	Blood,Liver,Uterus	+	hg38
MEIS1	Blood,Bone,Liver,Neural,Pluripotent stem cell	+	hg38
MEIS2	Blood,Liver	+	hg38
MEN1	Blood,Bone,Breast,Digestive tract,Lung,Prostate,Uterus	+	hg38
MEOX2	Digestive tract	+	hg38
MEPCE	Uterus	+	hg38
MESP1	Pluripotent stem cell	+	hg38
METTL14	Blood,Breast	+	hg38
METTL3	-	+	hg38
MGA	Blood,Lung,Prostate	+	hg38
MGMT	Neural	+	hg38
MIER1	Blood	+	hg38
MIER2	Liver	+	hg38
MIER3	Liver	+	hg38
MIF	Uterus	+	hg38
MITF	Blood,Digestive tract,Epidermis,Muscle,Neural,Others	+	hg38
MIXL1	Digestive tract,Liver	+	hg38
MKI67	Digestive tract	+	hg38
MLLT1	Blood,Breast,Digestive tract,Kidney,Lung	+	hg38
MLLT10	Liver	+	hg38
MLLT3	Blood,Lung,Pluripotent stem cell,Uterus	+	hg38
MLLT6	Kidney	+	hg38
MLX	Kidney,Liver	+	hg38
MLXIP	Blood,Kidney,Liver,Muscle,Uterus	+	hg38
MNT	Blood,Breast,Liver,Prostate	+	hg38
MNX1	Liver	+	hg38
MORC2	Pluripotent stem cell,Uterus	+	hg38
MPHOSPH8	Pluripotent stem cell	+	hg38
MSC	Digestive tract	+	hg38
MSH6	Uterus	+	hg38
MSX2	Breast,Placenta	+	hg38
MTA1	Blood,Breast,Digestive tract,Liver,Uterus	+	hg38
MTA2	Blood,Breast,Digestive tract,Epidermis,Lung,Muscle	+	hg38
MTA3	Blood,Breast,Liver	+	hg38
MTF1	Digestive tract,Liver	+	hg38
MTF2	Breast,Liver,Pluripotent stem cell,Prostate	+	hg38
MTHFD1	-	+	hg38
MTOR	Prostate	+	hg38
MXD1	Liver,Prostate	+	hg38
MXD3	Digestive tract,Liver	+	hg38
MXD4	Liver,Pluripotent stem cell	+	hg38
MXI1	Blood,Digestive tract,Liver,Lung,Neural,Pluripotent stem cell,Uterus	+	hg38
MYB	Blood,Neural,Others	+	hg38
MYBBP1A	Epidermis,Pancreas	+	hg38
MYBL1	Digestive tract	+	hg38
MYBL2	Blood,Bone,Breast,Liver,Lung,Prostate,Uterus	+	hg38
MYC	Blood,Bone,Breast,Cardiovascular,Digestive tract,Epidermis,Gonad,Kidney,Liver,Lung,Muscle,Neural,Others,Pancreas,Pluripotent stem cell,Prostate,Uterus	+	hg38
MYCL	Lung	+	hg38
MYCN	Lung,Muscle,Neural,Prostate	+	hg38
MYF5	Muscle	+	hg38
MYF6	Digestive tract	+	hg38
MYH11	Blood	+	hg38
MYNN	Blood,Digestive tract,Kidney,Liver	+	hg38
MYOCD	Lung	+	hg38
MYOD1	Digestive tract,Muscle	+	hg38
MYOG	Muscle	+	hg38
MYRF	Liver,Pancreas	+	hg38
MZF1	Kidney	+	hg38
N6AMT1	Prostate	+	hg38
NAB2	-	+	hg38
NABP2	Bone	+	hg38
NAIF1	Liver	+	hg38
NANOG	Kidney,Neural,Pluripotent stem cell,Prostate	+	hg38
NAT10	Bone	+	hg38
NBN	Blood,Breast,Liver	+	hg38
NCAPG	Breast	+	hg38
NCAPG2	Breast	+	hg38
NCAPH2	Gonad,Kidney	+	hg38
NCBP1	Digestive tract	+	hg38
NCL	Liver	+	hg38
NCOA1	Blood,Bone,Breast,Digestive tract,Kidney,Liver	+	hg38
NCOA2	Blood,Uterus	+	hg38
NCOA3	Breast,Digestive tract,Liver	+	hg38
NCOA4	-	+	hg38
NCOA5	Liver	+	hg38
NCOA6	Blood	+	hg38
NCOR1	Blood,Digestive tract,Kidney,Liver	+	hg38
NCOR2	Blood,Digestive tract	+	hg38
NEDD4	Breast	+	hg38
NEIL1	Digestive tract	+	hg38
NELFA	Blood,Breast,Digestive tract,Kidney,Others,Uterus	+	hg38
NELFB	Kidney,Others	+	hg38
NELFCD	Bone,Digestive tract,Lung,Others	+	hg38
NELFE	Blood,Bone,Breast,Digestive tract,Others,Uterus	+	hg38
NETO2	Blood	+	hg38
NEUROD1	Blood,Breast,Lung,Neural	+	hg38
NEUROD2	Digestive tract	+	hg38
NFAT5	Digestive tract,Liver	+	hg38
NFATC1	Blood,Cardiovascular,Others	+	hg38
NFATC2	Blood	+	hg38
NFATC3	Blood,Liver	+	hg38
NFATC4	Pluripotent stem cell	+	hg38
NFE2	Blood,Liver	+	hg38
NFE2L1	Blood,Digestive tract,Liver	+	hg38
NFE2L2	Breast,Cardiovascular,Digestive tract,Kidney,Liver,Lung,Prostate,Uterus	+	hg38
NFE2L3	Digestive tract	+	hg38
NFIA	Liver	+	hg38
NFIB	Breast,Digestive tract,Liver,Lung,Neural,Uterus	+	hg38
NFIC	Blood,Liver,Neural,Uterus	+	hg38
NFIL3	Liver	+	hg38
NFIX	Blood	+	hg38
NFKB1	Blood,Breast,Digestive tract,Kidney,Uterus	+	hg38
NFKB2	Blood,Breast,Liver,Lung,Neural	+	hg38
NFKBIA	Epidermis	+	hg38
NFKBIZ	Liver	+	hg38
NFRKB	Blood,Breast,Kidney,Liver	+	hg38
NFXL1	Breast	+	hg38
NFYA	Blood,Digestive tract,Liver,Uterus	+	hg38
NFYB	Blood,Digestive tract,Liver,Uterus	+	hg38
NFYC	Digestive tract,Liver	+	hg38
NHLH1	Digestive tract	+	hg38
NIPBL	Blood,Breast,Digestive tract,Epidermis,Kidney,Liver,Lung,Others,Pluripotent stem cell,Uterus	+	hg38
NKRF	Blood	+	hg38
NKX2-1	Lung	+	hg38
NKX2-2	Bone	+	hg38
NKX2-3	Digestive tract	+	hg38
NKX2-5	Pluripotent stem cell	+	hg38
NKX2-8	Digestive tract	+	hg38
NKX3-1	Liver,Prostate	+	hg38
NKX6-1	Digestive tract,Pluripotent stem cell	+	hg38
NLRP2	-	+	hg38
NME2	Lung	+	hg38
NONO	Blood,Breast,Liver	+	hg38
NOS2	Epidermis	+	hg38
NOTCH1	Blood,Breast,Cardiovascular,Neural,Pluripotent stem cell	+	hg38
NOTCH3	Pluripotent stem cell	+	hg38
NPAS2	Liver,Lung	+	hg38
NPAT	Bone,Digestive tract,Neural	+	hg38
NPM1	Blood,Uterus	+	hg38
NR0B1	-	+	hg38
NR0B2	Liver	+	hg38
NR1D1	Digestive tract,Prostate	+	hg38
NR1H2	Adipocyte,Digestive tract,Liver,Pluripotent stem cell	+	hg38
NR1H3	Digestive tract	+	hg38
NR1H4	Liver	+	hg38
NR1I2	Digestive tract	+	hg38
NR2C1	Blood	+	hg38
NR2C2	Blood,Liver,Lung,Uterus	+	hg38
NR2E1	Pluripotent stem cell	+	hg38
NR2E3	Digestive tract,Lung	+	hg38
NR2F1	Blood,Liver,Pluripotent stem cell	+	hg38
NR2F2	Blood,Breast,Cardiovascular,Epidermis,Liver,Lung,Pluripotent stem cell,Uterus	+	hg38
NR2F6	Blood,Digestive tract,Liver	+	hg38
NR3C1	Adipocyte,Blood,Bone,Breast,Digestive tract,Kidney,Liver,Lung,Others,Pluripotent stem cell,Prostate,Uterus	+	hg38
NR3C2	Digestive tract	+	hg38
NR4A1	Blood,Digestive tract	+	hg38
NR4A2	Digestive tract	+	hg38
NR4A3	-	+	hg38
NR5A1	Liver,Others,Pluripotent stem cell	+	hg38
NR5A2	Breast,Digestive tract,Lung,Pluripotent stem cell	+	hg38
NRF1	Blood,Bone,Breast,Digestive tract,Liver,Neural,Pluripotent stem cell,Prostate,Uterus	+	hg38
NRIP1	Breast,Placenta	+	hg38
NRL	Liver	+	hg38
NRP2	Prostate	+	hg38
NUDT21	Pluripotent stem cell	+	hg38
NUFIP1	-	+	hg38
NUP153	Digestive tract	+	hg38
NUP214	-	+	hg38
NUP93	Digestive tract	+	hg38
NUP98	Epidermis,Kidney,Lung,Pluripotent stem cell	+	hg38
NUTM1	Kidney,Lung,Others,Pluripotent stem cell	+	hg38
NXF1	Kidney	+	hg38
OGT	Kidney	+	hg38
OLA1	Cardiovascular	+	hg38
OLIG2	Neural,Pluripotent stem cell	+	hg38
ONECUT1	Liver,Pluripotent stem cell	+	hg38
ONECUT2	Digestive tract,Liver,Prostate	+	hg38
ORC1	Uterus	+	hg38
ORC2	Blood	+	hg38
OSR1	Neural	+	hg38
OSR2	Kidney	+	hg38
OTX1	Blood	+	hg38
OTX2	Neural,Pluripotent stem cell	+	hg38
OVOL1	Breast	+	hg38
OVOL2	Digestive tract,Others,Pluripotent stem cell	+	hg38
OVOL3	Kidney	+	hg38
PABPC1	Prostate	+	hg38
PADI2	Breast	+	hg38
PAF1	Blood,Bone,Digestive tract,Liver,Lung,Others,Pluripotent stem cell,Prostate	+	hg38
PALB2	-	+	hg38
PAPOLG	Uterus	+	hg38
PARK7	Neural	+	hg38
PARP1	Breast,Kidney	+	hg38
PATZ1	Kidney,Liver,Neural	+	hg38
PAWR	Liver	+	hg38
PAX2	Uterus	+	hg38
PAX5	Blood,Gonad	+	hg38
PAX6	Neural,Pancreas,Pluripotent stem cell	+	hg38
PAX7	Pluripotent stem cell	+	hg38
PAX8	Bone,Breast,Gonad,Kidney,Uterus	+	hg38
PAX9	Lung	+	hg38
PAXIP1	Liver,Lung	+	hg38
PBRM1	Blood,Epidermis,Kidney,Muscle,Others	+	hg38
PBX1	Blood,Breast,Digestive tract,Lung	+	hg38
PBX2	Blood,Digestive tract,Liver	+	hg38
PBX3	Blood,Digestive tract,Liver,Lung,Neural	+	hg38
PBX4	Prostate	+	hg38
PBXIP1	Bone	+	hg38
PCBP1	Blood,Liver	+	hg38
PCBP2	Liver	+	hg38
PCF11	Digestive tract,Uterus	+	hg38
PCGF1	Kidney,Pluripotent stem cell	+	hg38
PCGF2	Breast,Kidney,Lung,Others,Pluripotent stem cell	+	hg38
PCGF3	Digestive tract,Pluripotent stem cell	+	hg38
PCGF5	Kidney	+	hg38
PCGF6	Digestive tract,Kidney,Pluripotent stem cell	+	hg38
PCNA	Bone	+	hg38
PDHA1	Liver	+	hg38
PDS5A	Liver,Neural	+	hg38
PDS5B	Liver	+	hg38
PDX1	Pluripotent stem cell	+	hg38
PGBD5	Kidney	+	hg38
PGR	Breast,Cardiovascular,Muscle,Uterus	+	hg38
PHB2	Liver	+	hg38
PHC1	Kidney	+	hg38
PHF10	Kidney	+	hg38
PHF12	Lung	+	hg38
PHF13	Pancreas	+	hg38
PHF19	Prostate	+	hg38
PHF2	Breast	+	hg38
PHF20	Blood,Liver	+	hg38
PHF20L1	-	+	hg38
PHF21A	Blood,Liver	+	hg38
PHF5A	Liver	+	hg38
PHF6	Kidney	+	hg38
PHF8	Blood,Digestive tract,Epidermis,Kidney,Liver,Lung,Neural,Pluripotent stem cell,Uterus	+	hg38
PHIP	Digestive tract,Kidney	+	hg38
PHOX2B	Neural	+	hg38
PHTF2	-	+	hg38
PIAS1	Breast,Kidney,Prostate	+	hg38
PIAS4	Lung	+	hg38
PITX1	Liver,Others	+	hg38
PITX3	Neural	+	hg38
PKM	Liver	+	hg38
PKNOX1	Blood,Breast,Kidney	+	hg38
PLAG1	Blood,Digestive tract	+	hg38
PLRG1	Liver	+	hg38
PLSCR1	Liver	+	hg38
PML	Blood,Breast,Epidermis	+	hg38
POGZ	Liver	+	hg38
POLA1	Blood	+	hg38
POLH	Digestive tract	+	hg38
POLQ	Digestive tract	+	hg38
POLR2C	Breast,Digestive tract,Kidney	+	hg38
POLR3C	Kidney	+	hg38
POU2AF1	Blood	+	hg38
POU2F1	Blood,Breast,Digestive tract,Prostate,Uterus	+	hg38
POU2F2	Blood	+	hg38
POU2F3	Lung	+	hg38
POU3F2	Lung,Neural	+	hg38
POU5F1	Epidermis,Gonad,Lung,Neural,Pluripotent stem cell,Prostate	+	hg38
POU6F1	Neural	+	hg38
PPARA	Digestive tract,Liver,Neural,Pluripotent stem cell	+	hg38
PPARD	-	+	hg38
PPARG	Adipocyte,Cardiovascular,Digestive tract,Liver,Others	+	hg38
PPARGC1A	Liver	+	hg38
PPP1R10	Bone,Breast,Digestive tract,Kidney	+	hg38
PPP2CA	Digestive tract,Uterus	+	hg38
PPP2R1A	Digestive tract,Uterus	+	hg38
PRAME	Blood	+	hg38
PRDM1	Digestive tract,Gonad,Kidney,Lung,Pluripotent stem cell,Uterus	+	hg38
PRDM10	Blood,Kidney,Liver	+	hg38
PRDM11	Blood	+	hg38
PRDM12	Kidney	+	hg38
PRDM14	Pluripotent stem cell	+	hg38
PRDM15	Liver	+	hg38
PRDM2	Digestive tract,Kidney	+	hg38
PRDM4	Digestive tract,Kidney,Liver	+	hg38
PRDM6	Kidney	+	hg38
PREB	Liver	+	hg38
PRKCQ	Blood,Breast	+	hg38
PRKDC	Others	+	hg38
PRMT1	Epidermis	+	hg38
PRMT3	Others	+	hg38
PRMT5	Breast,Uterus	+	hg38
PRMT6	-	+	hg38
PROSER1	Kidney	+	hg38
PROX1	Cardiovascular,Digestive tract,Liver	+	hg38
PRPF4	Blood,Liver	+	hg38
PRRX1	Breast,Muscle,Neural	+	hg38
PRRX2	Pluripotent stem cell	+	hg38
PRTN3	-	+	hg38
PSIP1	Blood,Muscle,Neural	+	hg38
PSMB5	Epidermis	+	hg38
PSMD1	Epidermis	+	hg38
PTBP1	Liver	+	hg38
PTBP3	-	+	hg38
PTEN	Liver,Uterus	+	hg38
PTF1A	Pluripotent stem cell	+	hg38
PTTG1	-	+	hg38
PURB	-	+	hg38
PYGO2	Uterus	+	hg38
QKI	Others	+	hg38
QRICH1	Digestive tract	+	hg38
QSER1	Digestive tract,Pluripotent stem cell	+	hg38
RAC1	Breast	+	hg38
RAD21	Blood,Bone,Breast,Cardiovascular,Digestive tract,Epidermis,Gonad,Kidney,Liver,Lung,Muscle,Neural,Others,Pluripotent stem cell,Prostate,Uterus	+	hg38
RAD21L1	Digestive tract	+	hg38
RAD51	Blood,Bone,Breast,Digestive tract,Liver	+	hg38
RAG1	Blood	+	hg38
RAG2	Blood	+	hg38
RARA	Blood,Breast,Liver,Neural,Others,Pluripotent stem cell,Uterus	+	hg38
RARB	Lung,Neural	+	hg38
RARG	Liver	+	hg38
RB1	Blood,Bone,Breast,Lung,Neural,Pancreas,Prostate,Uterus	+	hg38
RBAK	Kidney,Liver	+	hg38
RBBP4	Muscle,Neural	+	hg38
RBBP5	Blood,Kidney,Pluripotent stem cell	+	hg38
RBBP7	Kidney	+	hg38
RBBP8	Bone	+	hg38
RBFOX2	Blood,Liver	+	hg38
RBL1	Lung	+	hg38
RBL2	Lung,Prostate	+	hg38
RBM14	Kidney	+	hg38
RBM15	-	+	hg38
RBM17	-	+	hg38
RBM22	Blood,Liver	+	hg38
RBM25	Blood,Liver	+	hg38
RBM26	Uterus	+	hg38
RBM34	-	+	hg38
RBM39	Liver	+	hg38
RBMX	Breast	+	hg38
RBPJ	Blood,Breast,Cardiovascular,Digestive tract,Epidermis,Liver,Neural,Others	+	hg38
RCOR1	Blood,Breast,Digestive tract,Epidermis,Liver,Lung,Neural,Uterus	+	hg38
RCOR2	Digestive tract,Epidermis,Liver	+	hg38
RCOR3	Digestive tract	+	hg38
REC8	Digestive tract	+	hg38
REL	Blood	+	hg38
RELA	Adipocyte,Blood,Bone,Breast,Cardiovascular,Digestive tract,Kidney,Liver,Lung,Others,Pluripotent stem cell,Prostate,Uterus	+	hg38
RELB	Blood,Breast,Digestive tract,Placenta	+	hg38
REPIN1	Kidney	+	hg38
RERE	Liver	+	hg38
REST	Blood,Breast,Digestive tract,Epidermis,Kidney,Liver,Lung,Neural,Others,Pancreas,Pluripotent stem cell,Prostate,Uterus	+	hg38
RFX1	Blood,Breast,Liver	+	hg38
RFX2	Digestive tract	+	hg38
RFX3	Liver	+	hg38
RFX5	Blood,Breast,Digestive tract,Liver,Lung,Neural,Pluripotent stem cell,Uterus	+	hg38
RFX7	Digestive tract	+	hg38
RFXANK	Liver	+	hg38
RFXAP	Liver	+	hg38
RHOXF2B	-	+	hg38
RING1	Epidermis,Muscle,Pluripotent stem cell,Prostate	+	hg38
RIOK2	Blood	+	hg38
RLF	Blood,Digestive tract	+	hg38
RNASEH1	Bone	+	hg38
RNASEH2A	Uterus	+	hg38
RNF2	Blood,Bone,Breast,Digestive tract,Epidermis,Kidney,Liver,Lung,Muscle,Neural,Others,Pluripotent stem cell,Prostate	+	hg38
RNF20	Digestive tract	+	hg38
RORA	Liver	+	hg38
RORB	Pluripotent stem cell	+	hg38
RORC	Breast	+	hg38
RPA1	Kidney,Uterus	+	hg38
RPA2	Uterus	+	hg38
RREB1	Liver	+	hg38
RTF1	Digestive tract,Prostate	+	hg38
RUNX1	Adipocyte,Blood,Breast,Digestive tract,Epidermis,Gonad,Kidney,Others,Pluripotent stem cell,Prostate	+	hg38
RUNX1T1	Blood,Pluripotent stem cell	+	hg38
RUNX2	Blood,Bone,Breast,Digestive tract,Prostate	+	hg38
RUNX3	Blood,Digestive tract	+	hg38
RUVBL1	Liver	+	hg38
RUVBL2	Blood,Bone,Breast,Digestive tract,Liver,Uterus	+	hg38
RXRA	Blood,Breast,Digestive tract,Liver,Neural,Others,Pluripotent stem cell	+	hg38
RXRB	Liver	+	hg38
RYBP	Kidney,Lung,Pluripotent stem cell	+	hg38
S100A10	Digestive tract	+	hg38
S100A9	-	+	hg38
SAFB	Blood	+	hg38
SAFB2	Liver	+	hg38
SAG	Lung	+	hg38
SALL1	Kidney	+	hg38
SALL2	Kidney	+	hg38
SALL3	Pluripotent stem cell	+	hg38
SALL4	Digestive tract,Liver,Pluripotent stem cell	+	hg38
SAMD1	Liver,Pancreas	+	hg38
SAP130	Liver	+	hg38
SAP30	Blood,Breast,Pluripotent stem cell	+	hg38
SATB1	Breast,Liver,Neural	+	hg38
SATB2	Liver	+	hg38
SCMH1	Liver	+	hg38
SCML2	Kidney	+	hg38
SCML4	Digestive tract	+	hg38
SCRT1	Kidney	+	hg38
SCRT2	Kidney	+	hg38
SERPINE1	Others	+	hg38
SET	Breast	+	hg38
SETD1A	Blood,Uterus	+	hg38
SETD2	Others	+	hg38
SETD7	Prostate	+	hg38
SETDB1	Blood,Bone,Epidermis,Kidney,Liver	+	hg38
SETX	Lung	+	hg38
SF3B1	Uterus	+	hg38
SFMBT1	Uterus	+	hg38
SFPQ	Bone,Breast,Liver,Prostate	+	hg38
SHOX2	-	+	hg38
SIN3A	Blood,Breast,Cardiovascular,Digestive tract,Liver,Lung,Neural,Pancreas,Pluripotent stem cell,Uterus	+	hg38
SIN3B	Blood,Breast,Liver	+	hg38
SIPA1	-	+	hg38
SIRT1	Blood,Digestive tract,Pancreas	+	hg38
SIRT3	Bone	+	hg38
SIRT6	Epidermis,Pluripotent stem cell	+	hg38
SIRT7	-	+	hg38
SIX1	Kidney,Liver,Muscle	+	hg38
SIX2	Kidney,Prostate	+	hg38
SIX4	Breast,Liver	+	hg38
SIX5	Blood,Lung,Pluripotent stem cell	+	hg38
SKI	Blood,Digestive tract,Liver	+	hg38
SKIL	Blood,Digestive tract	+	hg38
SKP2	Digestive tract	+	hg38
SLBP	Kidney	+	hg38
SLC30A9	Liver	+	hg38
SLFN5	-	+	hg38
SMAD1	Blood,Bone,Breast,Epidermis,Liver,Pluripotent stem cell	+	hg38
SMAD2	Blood,Breast,Cardiovascular,Digestive tract,Epidermis,Gonad,Kidney,Pancreas,Pluripotent stem cell	+	hg38
SMAD3	Breast,Cardiovascular,Digestive tract,Epidermis,Liver,Lung,Neural,Others,Pluripotent stem cell,Prostate	+	hg38
SMAD4	Blood,Digestive tract,Gonad,Kidney,Liver,Lung,Pluripotent stem cell	+	hg38
SMAD5	Blood,Digestive tract	+	hg38
SMAD9	Liver	+	hg38
SMARCA1	Prostate	+	hg38
SMARCA2	Liver,Lung,Neural,Others,Pluripotent stem cell,Prostate	+	hg38
SMARCA4	Blood,Breast,Cardiovascular,Digestive tract,Epidermis,Gonad,Kidney,Liver,Lung,Muscle,Neural,Others,Pluripotent stem cell,Prostate,Uterus	+	hg38
SMARCA5	Blood,Breast,Prostate	+	hg38
SMARCAL1	Digestive tract	+	hg38
SMARCB1	Breast,Digestive tract,Epidermis,Gonad,Kidney,Liver,Others,Pluripotent stem cell,Prostate,Uterus	+	hg38
